time,position_x,position_y,position_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w,joint_LW_J_Pitch,joint_RW_J_Pitch,joint_LW_J_Flap,joint_RW_J_Flap
0.184,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.57,-0.347581,1.57,0.348035
0.185,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.5525,-0.375879,1.5525,0.376322
0.186,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.535,-0.403151,1.535,0.403583
0.187,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.5175,-0.429399,1.5175,0.429823
0.188,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.5,-0.454631,1.5,0.455045
0.189,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.4825,-0.478849,1.4825,0.479253
0.19,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.465,-0.502056,1.465,0.502452
0.191,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.4475,-0.524258,1.4475,0.524648
0.192,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.43,-0.545462,1.43,0.545845
0.193,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.4125,-0.565673,1.4125,0.566051
0.194,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.395,-0.584896,1.395,0.585273
0.195,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.3775,-0.603146,1.3775,0.603517
0.196,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.36,-0.620429,1.36,0.62079
0.197,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.3425,-0.63675,1.3425,0.637103
0.198,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.325,-0.652121,1.325,0.652463
0.199,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.3075,-0.66655,1.3075,0.666878
0.2,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.29,-0.680042,1.29,0.680359
0.201,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.2725,-0.692607,1.2725,0.692918
0.202,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.255,-0.704262,1.255,0.704563
0.203,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.2375,-0.715021,1.2375,0.715307
0.204,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.22,-0.724891,1.22,0.725163
0.205,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.2025,-0.733881,1.2025,0.734142
0.206,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.185,-0.742007,1.185,0.742256
0.207,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.1675,-0.749287,1.1675,0.74952
0.208,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.15,-0.75573,1.15,0.755948
0.209,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.1325,-0.761349,1.1325,0.761554
0.21,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.115,-0.76616,1.115,0.766352
0.211,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.0975,-0.770184,1.0975,0.770358
0.212,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.08,-0.77343,1.08,0.773588
0.213,0,0,10,0.707108,1.85724e-17,-1.85723e-17,0.707105,-1.0625,-0.775913,1.0625,0.776058
